Id,SalePrice
2735,131883.35680282334
2736,138986.34550037733
2737,125957.81965291909
2738,132861.22516254263
2739,162888.98285656143
2740,133807.92228158106
2741,155996.13791134913
2742,155835.03564814763
2743,150166.36481526343
2744,153176.88429214022
2745,140409.04507207088
2746,138491.727914496
2747,141267.91296590277
2748,116493.98429656305
2749,126265.37515383791
2750,133944.87652192602
2751,137906.2348829342
2752,170281.03434677087
2753,158671.43357840448
2754,242714.58454700737
2755,132787.6106879201
2756,103097.7639201901
2757,66598.23728655181
2758,86589.60634336858
2759,153527.4205676541
2760,123679.40858170402
2761,144037.5033487851
2762,142123.7548559759
2763,183558.31960875914
2764,136774.86597555032
2765,293114.0445220443
2766,139759.6373658904
2767,96293.07538069422
2768,140522.1177414707
2769,127502.1073491071
2770,138341.4381894088
2771,115761.54355665231
2772,114051.0081941447
2773,155514.0630530689
2774,133443.97919451454
2775,117926.83367329462
2776,138479.23329235503
2777,138584.24492465315
2778,116533.58826420034
2779,118577.6145489219
2780,97015.95446166373
2781,97447.58563264062
2782,93695.07719165982
2783,104674.21761390723
2784,119900.19288331195
2785,131061.8311768967
2786,77693.19402097042
2787,122456.39291580554
2788,75221.27176446706
2789,197291.54772190406
2790,98034.14344224255
2791,110375.819668535
2792,46602.87689101157
2793,174730.5588103043
2794,106769.43587584177
2795,119228.33527607576
2796,107266.42823479214
2797,215483.18718813566
2798,103174.68166202359
2799,117022.13229220525
2800,66104.07673602393
2801,109316.14989905735
2802,139771.1996366357
2803,163684.031631681
2804,123136.45240456733
2805,107990.15143358697
2806,75105.6455351089
2807,158566.95085154375
2808,149976.1429268302
2809,136292.52276822552
2810,133265.78865703143
2811,153132.3932129
2812,154574.84848541627
2813,177074.97739205373
2814,150970.0641576602
2815,106047.20243646084
2816,235176.14294409906
2817,145436.93124884457
2818,129448.08616463967
2819,159781.84652451298
2820,143331.42467321907
2821,98871.7875451688
2822,184993.84152420374
2823,311714.54521312227
2824,189834.45965871905
2825,138073.57274750294
2826,130179.03607434465
2827,136261.22473631345
2828,213761.4942266877
2829,204716.695716349
2830,230872.74968457382
2831,174709.60605179943
2832,236028.68038903826
2833,296209.86714871414
2834,217104.03587175324
2835,216601.83594369004
2836,194251.34015798487
2837,165345.35431646582
2838,153882.0484849488
2839,178278.10750131795
2840,200725.3104175508
2841,199039.43754780054
2842,224081.64853460455
2843,146069.3272510026
2844,169118.98410976873
2845,120954.0569040483
2846,202936.9583519422
2847,202305.58098767494
2848,206636.84589981518
2849,201675.14648652362
2850,275814.02324840444
2851,228810.87898586557
2852,235199.69537966157
2853,231448.18969440644
2854,137895.43867978227
2855,201372.06267245687
2856,200627.04665129178
2857,187680.2046959283
2858,199759.84154028326
2859,130354.68096834353
2860,139177.37847711562
2861,122812.08696491452
2862,190321.7625019782
2863,135418.90074379122
2864,242065.3634613708
2865,139351.74325629172
2866,140177.93942776095
2867,96541.94448265283
2868,96353.9709410029
2869,104484.38433568602
2870,125053.00818754842
2871,81824.94137043723
2872,49073.62648288136
2873,102319.46132886014
2874,141614.39685179913
2875,126808.46135306403
2876,162874.87351032556
2877,128874.5256244666
2878,176289.85445923888
2879,140806.51482437798
2880,104142.46313351684
2881,153345.05623396768
2882,177028.89369781315
2883,189843.02929353935
2884,180904.298736014
2885,186973.7115421666
2886,229646.6956178039
2887,96539.39454239931
2888,137190.09020359066
2889,56003.319269241896
2890,85324.88183646364
2891,140108.47333556745
2892,50533.87789073987
2893,89804.45720532995
2894,46439.206080391275
2895,306336.8366490639
2896,293488.77284584224
2897,203082.05968004806
2898,144320.46827975643
2899,207957.4131469727
2900,166470.4155726026
2901,198254.81496308776
2902,172274.01945945754
2903,341613.68126795685
2904,353921.6050832742
2905,89827.91110509583
2906,211799.43948856802
2907,114028.64116376877
2908,133903.92760408288
2909,144100.8805632586
2910,86851.10097678943
2911,77898.12917505784
2912,145652.2367974399
2913,82071.60899757511
2914,80739.35319182833
2915,86383.34158771484
2916,78535.94288512948
2917,163776.69770082473
2918,127475.84218135824
2919,221453.3393213039
